Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1983","1983","ha","1833000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1983","1983","kg/ha","1258","X","Figure from external organization",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1984","1984","ha","1781000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1984","1984","kg/ha","1231.9","X","Figure from external organization",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1985","1985","ha","1695000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1985","1985","kg/ha","1227.7","X","Figure from external organization",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1986","1986","ha","1619000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1986","1986","kg/ha","1189","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1987","1987","ha","1790000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1987","1987","kg/ha","1284.9","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1988","1988","ha","1620000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1988","1988","kg/ha","1172.8","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1989","1989","ha","1610000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1989","1989","kg/ha","1118","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1990","1990","ha","1570000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1990","1990","kg/ha","1051","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1991","1991","ha","1690000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1991","1991","kg/ha","1021.3","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1992","1992","ha","1600000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1992","1992","kg/ha","1031.3","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1993","1993","ha","1900000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1993","1993","kg/ha","1021.1","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1994","1994","ha","2000000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1994","1994","kg/ha","1025","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1995","1995","ha","1927468","I","Value imputed by a receiving agency",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1995","1995","kg/ha","1089.5","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1996","1996","ha","2050000","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1996","1996","kg/ha","1122","E","Estimated value",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1997","1997","ha","2124000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1997","1997","kg/ha","1276.4","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1998","1998","ha","2186000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1998","1998","kg/ha","1296.4","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","1999","1999","ha","2027000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","1999","1999","kg/ha","1232.9","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2000","2000","ha","2029000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2000","2000","kg/ha","724","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2001","2001","ha","1779000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2001","2001","kg/ha","897.7","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2002","2002","ha","1742000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2002","2002","kg/ha","1541.9","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2003","2003","ha","2320000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2003","2003","kg/ha","1500","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2004","2004","ha","1888000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2004","2004","kg/ha","1265.9","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2005","2005","ha","2342000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2005","2005","kg/ha","1821.5","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2006","2006","ha","2444000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2006","2006","kg/ha","1376","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2007","2007","ha","2466000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2007","2007","kg/ha","1818.3","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2008","2008","ha","2139000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2008","2008","kg/ha","1226.3","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2009","2009","ha","2575000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2009","2009","kg/ha","1966.6","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2010","2010","ha","2354000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2010","2010","kg/ha","1925.2","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2011","2011","ha","2232000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2011","2011","kg/ha","1517.9","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2012","2012","ha","2512000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2012","2012","kg/ha","2010.4","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2013","2013","ha","2552922","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2013","2013","kg/ha","2024.8","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2014","2014","ha","2653746","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2014","2014","kg/ha","2023.7","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2015","2015","ha","2128104","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2015","2015","kg/ha","2195.9","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2016","2016","ha","2300210","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2016","2016","kg/ha","1980.3","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2017","2017","ha","2104377","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2017","2017","kg/ha","2034.2","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2018","2018","ha","1635000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2018","2018","kg/ha","2210","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2019","2019","ha","2334000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2019","2019","kg/ha","2095.1","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2020","2020","ha","2668000","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2020","2020","kg/ha","1943.4","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2021","2021","ha","2046564","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2021","2021","kg/ha","1963.1","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2022","2022","ha","1859339","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2022","2022","kg/ha","2045.3","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2023","2023","ha","2022988","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2023","2023","kg/ha","2150.6","A","Official figure",""
"QCL","Crops and livestock products","004","Afghanistan","5312","Area harvested","0111","Wheat","2024","2024","ha","2300000","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","004","Afghanistan","5412","Yield","0111","Wheat","2024","2024","kg/ha","2260.9","X","Figure from external organization",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1961","1961","ha","8903","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1961","1961","kg/ha","798.8","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1962","1962","ha","6880","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1962","1962","kg/ha","738.4","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1963","1963","ha","5261","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1963","1963","kg/ha","772.5","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1964","1964","ha","4047","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1964","1964","kg/ha","753.2","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1965","1965","ha","4047","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1965","1965","kg/ha","753.2","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1966","1966","ha","3600","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1966","1966","kg/ha","833.3","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1967","1967","ha","3200","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1967","1967","kg/ha","937.5","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1968","1968","ha","3200","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1968","1968","kg/ha","937.5","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1969","1969","ha","3200","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1969","1969","kg/ha","937.5","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1970","1970","ha","3200","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1970","1970","kg/ha","937.5","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1971","1971","ha","2800","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1971","1971","kg/ha","714.3","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1972","1972","ha","2800","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1972","1972","kg/ha","714.3","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1973","1973","ha","2724","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1973","1973","kg/ha","874.4","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1974","1974","ha","2656","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1974","1974","kg/ha","887.8","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1975","1975","ha","2481","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1975","1975","kg/ha","902.5","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1976","1976","ha","2398","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1976","1976","kg/ha","897.4","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1977","1977","ha","2333","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1977","1977","kg/ha","840.5","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1978","1978","ha","2215","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1978","1978","kg/ha","799.1","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1979","1979","ha","2004","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1979","1979","kg/ha","726.5","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1980","1980","ha","1927","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1980","1980","kg/ha","714.6","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1981","1981","ha","1841","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1981","1981","kg/ha","730","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1982","1982","ha","1588","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1982","1982","kg/ha","738.7","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1983","1983","ha","1230","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1983","1983","kg/ha","782.9","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1984","1984","ha","1131","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1984","1984","kg/ha","817.9","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1985","1985","ha","3772","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1985","1985","kg/ha","866.9","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1986","1986","ha","3158","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1986","1986","kg/ha","924.6","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1987","1987","ha","3102","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1987","1987","kg/ha","945.8","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1988","1988","ha","3369","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1988","1988","kg/ha","911.8","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1989","1989","ha","3567","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1989","1989","kg/ha","941.7","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1990","1990","ha","3345","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1990","1990","kg/ha","1001.5","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1991","1991","ha","3108","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1991","1991","kg/ha","978.1","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1992","1992","ha","2924","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1992","1992","kg/ha","931.9","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1993","1993","ha","2914","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1993","1993","kg/ha","935.1","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1994","1994","ha","3080","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1994","1994","kg/ha","904.2","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1995","1995","ha","2500","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1995","1995","kg/ha","1070","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1996","1996","ha","2651","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1996","1996","kg/ha","1016.6","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1997","1997","ha","2428","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1997","1997","kg/ha","1091.4","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1998","1998","ha","4047","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1998","1998","kg/ha","733.9","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","1999","1999","ha","3240","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","1999","1999","kg/ha","1234.6","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2000","2000","ha","4855","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2000","2000","kg/ha","2059.7","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2001","2001","ha","19970","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2001","2001","kg/ha","3221.6","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2002","2002","ha","29060","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2002","2002","kg/ha","4034.9","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2003","2003","ha","29071","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2003","2003","kg/ha","4033.4","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2004","2004","ha","50051","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2004","2004","kg/ha","4824.3","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2005","2005","ha","66830","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2005","2005","kg/ha","5331.1","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2006","2006","ha","98404","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2006","2006","kg/ha","5299.8","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2007","2007","ha","150832","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2007","2007","kg/ha","5981.2","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2008","2008","ha","223770","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2008","2008","kg/ha","6017.2","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2009","2009","ha","128386","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2009","2009","kg/ha","5683.1","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2010","2010","ha","152009","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2010","2010","kg/ha","5837.8","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2011","2011","ha","165542","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2011","2011","kg/ha","6151.2","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2012","2012","ha","197108","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2012","2012","kg/ha","6583.8","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2013","2013","ha","234714","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2013","2013","kg/ha","6595.3","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2014","2014","ha","307152","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2014","2014","kg/ha","6915.1","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2015","2015","ha","325308","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2015","2015","kg/ha","6984.1","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2016","2016","ha","334974","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2016","2016","kg/ha","7300.8","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2017","2017","ha","389878","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2017","2017","kg/ha","7759.8","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2018","2018","ha","400478","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2018","2018","kg/ha","8210.4","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2019","2019","ha","445099","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2019","2019","kg/ha","8019.2","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2020","2020","ha","471709","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2020","2020","kg/ha","8512.3","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2021","2021","ha","479826","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2021","2021","kg/ha","8579","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2022","2022","ha","478227","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2022","2022","kg/ha","8911.8","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2023","2023","ha","496882","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2023","2023","kg/ha","9242.7","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0112","Maize (corn)","2024","2024","ha","496681","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0112","Maize (corn)","2024","2024","kg/ha","9246.4","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0118","Millet","1961","1961","ha","59500","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5412","Yield","0118","Millet","1961","1961","kg/ha","665.5","A","Official figure",""
"QCL","Crops and livestock products","050","Bangladesh","5312","Area harvested","0118","Millet","1962","1962","ha","61500","A","Official figure",""
